5496 10
0.333	0.85	0.173	0.351	-1.736	-1.305	-1.071	-0.907	0.181	0.275	0.543	0.995	-1.043	-0.363	-1.034	-0.34	-0.974	0.203	-0.237	0.594
-0.468	-0.235	-0.316	0.123	0.074	0.606	-0.536	-0.363	-0.202	-0.143	-0.309	-0.087	0.155	0.369	0.084	0.509	-0.06	0.229	-0.205	-0.07
-0.683	-0.376	0.248	0.398	0.93	1.012	0.025	0.197	-0.809	-0.603	-0.767	-0.697	-0.206	0.344	0.355	0.704	0.192	0.449	0.17	0.561
-0.136	0.148	-0.336	-0.099	-0.608	-0.054	-0.057	0.031	-0.036	0.13	0.238	0.607	-0.282	-0.037	-0.197	0.178	0.03	0.312	-0.028	0.517
0.285	0.914	0.349	0.672	-0.829	-0.555	-1.353	-0.951	0.203	0.331	0.47	0.582	-0.578	0.043	-1.104	-0.819	-1.158	-0.444	-0.38	0.415
-0.356	-0.131	-0.198	0.126	-0.394	-0.044	-0.322	-0.289	-0.365	-0.252	-0.03	0.087	0.259	0.511	0.084	0.201	-0.063	0.32	-0.275	-0.08
-0.413	-0.299	-0.149	0.213	-0.248	-0.045	0.017	0.323	-0.757	-0.603	-0.562	-0.264	-0.956	-0.746	-1.526	-0.723	-0.989	-0.547	-0.592	-0.12
-0.282	-0.158	-0.074	0.087	-0.235	-0.052	-0.171	-0.143	0.01	0.06	-0.343	0.064	0.157	0.291	0.285	0.394	0.635	0.787	-0.124	0.241
-0.025	0.226	-0.095	0.176	-1.06	-0.621	-0.69	-0.346	0.349	0.491	0.139	0.623	-0.894	-0.729	-1.37	-1.248	-1.375	-0.5	0.068	0.192
-0.298	-0.058	-0.241	0.201	-0.0050	0.15	0.05	0.454	0.301	0.347	0.14	0.34	5.97E-4	0.429	0.173	0.575	0.2	0.552	0.305	0.632
-0.136	0.122	-0.136	-0.089	-0.319	0.029	-0.057	0.222	-0.235	-0.029	-0.124	0.059	-0.218	0.096	-0.458	-0.054	-0.463	0.061	-0.895	-0.402
-0.574	-0.069	-0.0030	0.216	0.504	0.885	-0.48	-0.1	-0.597	-0.313	-0.718	0.075	-0.742	0.203	-0.367	0.034	-1.081	-0.111	-0.617	-0.055
-1.2	-0.434	-1.682	-1.18	-2.64	-1.815	-1.325	-0.548	0.718	1.656	-1.973	-1.512	-2.939	-2.122	-3.059	-2.754	-3.21	-2.353	-0.03	0.396
-0.102	0.232	-0.15	0.355	-0.407	-0.058	-0.118	0.014	-0.071	0.072	0.024	0.296	-0.113	0.166	0.386	0.87	0.519	1.129	-0.389	0.202
-0.1	0.163	-0.05	0.432	0.332	0.465	0.265	0.41	-0.206	-0.047	0.058	0.209	-0.131	0.213	-0.011	0.321	-0.027	0.214	-0.494	-0.19
-0.46	-0.245	-0.097	0.159	0.465	0.823	-0.097	0.069	-0.283	-0.189	-0.424	-0.082	-0.063	0.215	-0.302	0.361	-0.244	0.266	-0.659	0.0080
0.503	0.895	0.077	0.455	-1.392	-1.225	-1.094	-0.8	0.169	0.311	0.527	0.728	-1.26	-0.519	-1.244	-0.705	-1.05	-0.277	-0.33	-0.011
-0.298	0.034	-0.334	-0.049	-0.417	0.047	-0.332	-0.189	-0.078	0.056	-0.079	0.261	-0.31	0.026	-0.171	1.192	-0.315	0.166	0.0060	0.034
-0.053	0.265	0.018	0.178	0.133	0.278	0.015	0.404	-0.332	-0.054	0.069	0.201	0.148	0.586	0.159	0.358	0.376	0.641	-0.204	0.174
-0.489	-0.106	-0.031	0.469	0.48	0.528	-0.111	0.054	-0.085	0.186	-0.384	-0.09	0.164	0.503	0.271	0.656	0.37	0.613	-0.269	-0.122
-0.572	-0.107	-0.0070	0.169	0.312	0.912	-0.098	0.027	-0.361	-0.038	-0.255	-0.2	-0.047	0.078	-0.109	0.051	0.0090	0.333	-0.433	0.122
-0.254	-0.23	-0.286	0.125	0.0090	0.368	-0.025	0.112	-0.082	0.176	-0.128	-0.014	-0.152	0.373	-0.143	0.47	-0.022	0.219	-0.33	0.033
-0.276	0.018	-0.368	-0.013	-0.399	-0.218	0.0070	0.331	-0.135	0.0090	-0.198	0.137	-0.263	-0.014	-0.235	-0.105	0.056	0.219	-0.277	-0.225
-0.268	-0.017	-0.848	0.144	-0.452	-0.061	-0.059	1.059	0.099	0.216	0.014	0.224	-0.468	-0.257	-0.179	-0.031	-0.118	0.109	0.375	0.545
0.254	0.602	-0.037	0.373	-0.628	-0.379	-0.598	-0.362	-0.216	-0.014	0.219	0.613	-0.485	0.147	-0.622	-0.202	-0.766	-0.149	-0.111	0.358
-0.548	-0.39	-0.319	0.013	-0.772	-0.551	-0.806	-0.719	0.283	0.371	-0.21	0.147	-0.175	0.656	0.163	0.616	0.326	0.482	0.274	0.591
-0.05	0.071	-0.165	0.108	-0.21	0.281	-0.027	0.428	0.015	0.241	0.02	0.429	-0.335	-0.155	-0.838	-0.479	-0.649	-0.2	0.066	0.617
-0.036	0.467	0.28	0.509	0.664	0.751	0.473	1.151	-0.475	-0.24	0.208	0.415	0.424	0.836	0.482	0.835	-0.252	0.143	-0.715	-0.458
0.105	0.272	0.182	0.539	0.536	0.846	0.413	0.677	-0.547	-0.471	-0.14	-0.024	0.467	0.53	0.362	0.671	-0.741	-0.463	-1.291	-1.103
-0.04	0.164	-0.037	0.226	-0.035	0.224	-0.145	0.161	-0.189	0.078	-0.138	0.188	-0.055	0.481	-0.156	0.479	-0.365	0.108	-0.506	0.122
-0.449	-0.235	-0.262	0.044	0.141	0.261	-0.206	-0.031	-0.362	-0.282	-0.444	-0.358	-0.456	0.243	-0.403	0.015	-0.377	-0.104	-0.89	0.258
0.258	0.469	0.04	0.38	-0.615	-0.305	-0.303	-0.192	0.218	0.49	0.429	0.682	-0.593	-0.389	-1.304	-0.592	-0.903	-0.097	0.09	0.236
0.383	0.465	0.104	0.221	-1.065	-0.537	-1.028	-0.922	0.14	0.33	0.251	0.466	-0.798	-0.483	-1.135	-0.929	-1.282	-0.495	-0.405	-0.127
0.065	0.363	0.14	0.32	0.192	0.312	0.022	0.249	-0.0060	0.32	-0.158	0.412	0.256	0.471	0.361	0.511	0.269	0.452	-0.108	0.183
-0.443	-0.067	-0.208	0.26	0.444	0.754	-0.094	0.385	-0.129	0.083	-0.408	-0.287	-0.133	0.259	-0.187	0.102	-0.694	0.121	-0.133	0.069
0.275	0.561	-0.809	-0.152	-1.223	-0.394	-0.121	0.117	0.223	0.482	0.14	0.544	-0.454	-0.037	-0.472	0.176	-0.643	0.246	0.076	0.51
-0.207	0.244	-0.225	0.391	-0.353	-0.087	-0.115	0.645	-0.228	0.106	-0.428	0.085	-0.117	0.462	0.175	0.502	-0.231	0.518	-0.431	1.098
0.071	0.311	0.176	0.923	0.442	0.961	0.028	0.367	-0.161	-0.026	0.264	0.888	0.27	0.83	-0.046	0.229	0.041	1.059	-0.627	0.035
-0.266	0.103	-0.117	0.369	-0.145	0.347	-0.167	-0.152	0.108	0.167	-0.229	0.089	-0.239	0.269	-0.063	0.498	0.221	0.656	0.127	0.494
-0.14	-0.023	-0.059	0.165	0.095	0.215	-0.057	0.287	0.338	0.41	0.11	0.211	0.469	0.757	0.29	0.465	0.356	0.933	0.031	0.199
-0.381	0.086	-0.38	-0.297	-0.265	-0.091	-0.23	-0.062	-0.04	0.324	-0.62	0.078	-0.287	-0.207	-0.116	0.222	0.076	0.497	-0.095	0.505
0.062	0.112	0.151	0.422	0.436	0.688	0.185	0.539	-0.186	0.112	-0.154	0.0010	-0.012	0.04	-0.344	0.0080	-0.32	-0.05	-0.788	-0.338
-0.131	0.014	-0.053	0.116	0.288	0.439	0.012	0.266	0.088	0.178	-0.02	0.171	0.101	0.201	0.027	0.345	0.079	0.252	-0.047	0.247
-0.157	-0.052	0.284	0.413	0.301	0.739	0.059	0.471	-0.405	-0.234	-0.151	0.695	0.16	0.726	0.296	0.684	0.383	0.523	-0.48	0.33
-0.681	-0.409	-0.367	-0.022	-0.153	0.078	-0.365	-0.172	0.266	0.668	-0.338	-0.048	0.172	0.498	0.279	0.461	0.437	0.714	-0.297	-0.074
0.356	0.476	-0.045	0.326	-0.224	-0.024	-0.355	-0.115	0.12	0.285	0.125	0.586	0.03	0.291	-0.116	0.395	0.093	0.505	-0.178	0.281
-0.024	0.081	-0.058	0.404	0.248	0.48	-0.119	0.32	-0.099	0.041	-0.079	0.082	0.064	0.549	0.109	0.391	0.105	1.019	-0.05	0.226
-0.157	0.088	-0.481	-0.3	-0.215	-0.161	-0.26	0.234	0.1	0.31	0.055	0.346	-0.565	-0.25	-0.453	0.168	-0.171	0.199	-0.125	0.166
0.064	0.297	0.083	0.347	0.259	0.376	0.219	0.449	-0.286	-0.025	0.049	0.24	0.106	0.152	0.251	0.32	0.066	0.188	0.074	0.681
-0.106	0.123	-0.129	0.124	0.08	0.327	0.052	0.465	-0.177	0.202	-0.099	0.12	-0.07	0.025	-0.011	0.225	0.015	0.111	0.148	0.224
-0.044	0.229	0.1	0.343	0.303	0.351	0.261	0.362	-0.207	0.011	-0.034	0.215	0.04	0.165	0.201	0.356	2.89E-4	0.114	0.16	0.507
-0.157	0.028	-0.042	0.215	0.256	0.413	0.183	0.543	-0.253	-0.099	-0.222	-0.022	-0.215	0.022	-0.033	0.171	-0.181	0.242	-0.155	0.121
-0.014	0.255	0.102	0.362	0.343	0.431	0.305	0.485	-0.341	0.0050	-0.025	0.219	0.043	0.221	0.256	0.469	-0.023	0.127	0.208	0.566
0.648	0.749	0.137	0.355	-1.078	-0.808	-0.928	-0.581	0.585	0.695	0.612	1.144	-1.171	-1.082	-1.549	-1.163	-1.153	-1.032	-0.722	0.162
-0.017	0.21	-0.014	0.5	-0.0030	0.292	-0.206	0.154	0.051	0.312	0.287	0.385	0.492	0.76	0.421	0.58	0.192	0.642	0.129	0.444
-0.0010	0.19	-0.05	0.398	-0.036	0.163	-0.146	0.104	-0.075	0.125	-0.0030	0.429	-0.192	0.0090	-0.17	-0.12	-0.359	-0.095	-0.515	-0.221
0.22	0.577	0.154	0.375	0.104	0.236	-0.095	0.147	-0.07	0.295	0.078	0.394	-0.11	0.253	-0.179	0.149	-0.531	0.152	-0.28	-0.097
0.025	0.302	0.072	0.426	-0.026	0.244	-0.117	0.028	-0.02	0.058	0.015	0.413	-0.178	0.045	-0.308	-0.016	-0.355	-0.13	-0.433	-0.046
-0.14	0.26	0.052	0.228	0.084	0.161	-0.258	0.048	-0.135	2.18E-4	0.233	0.362	0.091	0.242	0.033	0.29	-0.068	0.638	-0.203	0.472
0.0020	0.092	0.0030	0.197	0.096	0.235	0.075	0.165	-0.058	-0.0020	-0.077	0.141	0.218	0.419	0.325	0.474	0.227	0.389	-0.085	0.26
-0.024	0.0090	-0.103	0.073	0.109	0.21	0.032	0.225	-0.099	0.011	0.165	0.211	-0.188	0.136	0.057	0.118	0.177	0.189	-0.058	0.343
0.02	0.085	-0.017	0.202	-0.055	0.198	0.066	0.24	-0.194	0.024	0.107	0.318	0.021	0.095	-0.016	0.129	-0.138	0.26	0.121	0.362
-0.09	0.08	-0.105	0.03	-0.039	0.188	0.596	0.7	-0.579	-0.332	-0.019	0.26	-0.129	0.193	-0.106	0.582	-0.336	0.084	0.386	0.731
0.186	0.239	-0.267	-0.133	-1.02	-0.925	-0.427	-0.336	0.188	0.269	0.354	0.654	-0.952	-0.74	-0.71	-0.569	-0.292	-0.102	-0.046	0.509
-0.142	-0.029	-0.1	-0.015	-0.271	-0.02	-0.224	-0.129	0.081	0.101	0.116	0.325	-0.13	0.185	-0.227	-0.021	-0.226	0.024	-0.399	-0.0030
0.081	0.467	0.029	0.34	-0.068	-0.0040	-0.11	-0.084	0.0020	0.256	0.48	0.552	-0.081	-0.061	-0.398	-0.213	-0.548	0.148	-0.23	-0.014
-0.097	0.018	-0.1	0.175	0.017	0.337	-0.301	-0.201	-0.186	0.1	-0.106	0.335	-0.148	0.138	-0.29	0.287	-0.204	-0.143	-0.347	0.024
0.06	0.552	0.084	0.295	-0.952	-0.836	-0.869	-0.579	0.103	0.447	0.067	0.402	-0.333	0.217	-0.491	-0.042	-0.653	0.038	-0.067	0.103
-0.187	-0.03	-0.287	0.129	-0.17	0.141	-0.203	0.07	-0.074	0.141	-0.37	0.023	-0.201	0.22	0.037	0.424	0.229	0.464	-0.265	0.297
-0.425	-0.0060	-0.164	0.352	-0.205	-0.079	-0.181	0.014	-0.063	0.099	-0.056	0.032	-0.08	0.205	0.014	0.37	0.282	0.738	0.159	0.374
-0.436	-0.151	-0.275	-0.145	-0.229	0.032	-0.305	-0.241	0.081	0.186	-0.531	-0.024	-0.484	-0.0030	-0.209	-0.0030	0.049	0.113	-0.301	0.275
0.246	0.747	0.118	0.548	-1.579	-1.285	-0.78	-0.33	0.358	0.477	0.299	0.639	-0.779	0.0070	-1.133	-1.087	-1.479	-0.534	-0.302	-0.027
-0.395	-0.163	-0.303	-0.044	-0.069	0.192	-0.202	-0.041	-0.174	-0.14	-0.359	-0.054	-0.489	-0.109	-0.308	0.136	0.02	0.365	-0.122	0.291
-0.415	-0.049	-0.254	-2.3E-5	-0.306	-0.16	-0.578	-0.266	0.04	0.681	-0.084	0.113	0.131	0.195	-0.363	0.294	-0.517	0.035	-0.057	0.061
-0.322	-0.192	-0.168	0.0050	0.162	0.464	-0.101	0.027	-0.343	-0.08	-0.521	-0.159	-0.107	0.152	0.06	0.473	0.053	0.279	-0.394	0.0020
-0.377	-0.242	-0.138	0.305	0.029	0.759	-0.367	0.043	-0.424	-0.133	-0.253	-0.068	0.275	0.619	0.129	0.741	0.145	0.471	0.031	0.465
-0.115	0.044	-0.217	-0.06	-0.119	0.071	-0.277	-0.023	-0.189	0.129	-0.063	0.214	-0.304	0.189	-0.317	-0.028	-0.055	0.217	-0.398	-0.153
-1.246	-0.403	0.418	0.679	1.072	1.295	0.388	0.486	-1.223	-0.865	-2.408	-1.463	0.297	0.609	0.719	1.602	-0.166	1.002	-1.46	-0.226
0.133	0.288	-0.204	-0.0090	-0.353	-0.174	-0.19	-0.161	0.029	0.351	0.488	0.515	-0.46	-0.346	-0.687	-0.262	-0.734	0.158	-0.192	0.065
-0.419	-0.226	-0.139	0.089	-0.05	0.432	-0.408	-0.045	-0.095	-0.074	-0.257	-0.039	0.072	0.263	-0.197	0.105	-0.202	-0.025	0.132	0.184
0.048	0.25	-0.154	-0.085	0.026	0.248	0.338	0.388	-0.186	0.174	0.346	0.536	0.051	0.072	-0.316	-0.12	-0.517	-0.045	-0.328	0.046
-1.126	-0.514	-0.143	-0.049	0.818	0.923	-0.075	0.31	-0.268	0.019	-1.105	-0.927	0.044	0.208	0.426	1.024	0.338	1.176	-0.924	0.443
-0.919	-0.622	0.08	0.327	1.116	1.145	0.11	0.38	-0.295	-0.112	-0.905	-0.704	-0.033	0.155	0.252	0.756	0.408	0.927	-0.977	0.378
-0.389	-0.302	-0.373	-0.036	-0.342	0.215	-0.444	0.065	-0.234	-0.026	0.079	0.283	-0.146	0.065	-0.698	-0.103	-0.369	0.294	0.207	0.266
-0.0080	0.29	0.312	0.666	0.868	0.962	0.347	0.424	-0.913	-0.875	0.573	0.713	0.966	1.307	1.154	1.496	0.884	1.359	-0.519	0.405
-0.34	-0.164	-0.47	-0.199	-0.26	-0.125	-0.233	0.142	0.135	0.274	-0.129	0.106	-0.195	0.037	-0.111	0.026	-0.13	0.276	-0.14	0.093
-0.074	0.069	-0.187	-0.072	-0.132	-0.048	-0.031	0.04	0.249	0.33	0.156	0.245	0.059	0.161	-0.0060	0.122	-0.132	0.451	-0.066	0.169
-0.3	-0.063	-0.342	-0.207	-0.321	0.022	-0.303	-0.031	0.095	0.315	-0.018	0.234	-0.13	-0.0020	-0.021	0.123	0.0050	0.277	-0.136	0.083
-0.092	0.129	-0.228	-0.119	-0.136	-0.061	-0.095	-0.024	0.153	0.256	0.124	0.268	0.043	0.232	0.014	0.229	-0.113	0.464	0.0040	0.178
-0.285	-0.108	-0.358	0.075	-0.206	-0.097	-0.341	-0.021	-0.0040	0.217	-0.155	0.095	-0.096	0.136	0.02	0.118	0.047	0.284	0.0080	0.114
-0.26	0.122	-0.238	0.166	-0.378	-0.057	0.039	0.269	-0.03	0.094	-0.147	-0.025	-0.084	0.453	0.056	0.295	-0.151	0.73	-0.07	0.329
-0.035	0.175	-0.311	0.026	-0.131	0.309	-0.017	0.061	-0.281	0.075	-0.122	0.169	-0.38	-0.144	-0.151	0.138	-0.346	-0.034	-0.291	0.368
-0.989	-0.136	-0.394	-0.288	0.365	0.508	-0.162	0.153	-0.013	0.463	-0.983	-0.383	-0.276	4.83E-4	0.02	0.911	0.056	1.061	-0.547	0.624
-0.309	-0.052	-0.022	0.0010	0.012	0.273	-0.08	0.11	-0.142	-6.1E-4	-0.409	-0.205	-0.125	0.347	0.054	0.388	0.221	0.506	-0.404	0.091
0.132	0.186	0.124	0.215	0.266	0.393	0.112	0.265	0.099	0.301	-0.169	-0.034	0.072	0.342	0.222	0.641	0.291	0.317	-0.301	0.234
-0.33	-0.097	-0.169	-0.061	-0.135	0.067	-0.205	0.055	0.214	0.291	-0.24	0.096	-0.19	-0.078	-0.18	0.204	0.133	0.263	-0.156	0.138
0.061	0.218	-0.178	-0.057	-0.168	0.0040	-0.109	0.119	0.476	0.584	0.034	0.163	0.061	0.2	0.024	0.222	0.149	0.437	-0.01	0.309
-0.303	-0.016	-0.302	8.29E-4	-0.276	-0.024	-0.233	-0.071	0.036	0.257	-0.055	0.237	-0.123	0.099	-0.059	0.023	-0.077	0.129	-0.119	-0.02
0.144	0.321	0.055	0.274	0.15	0.384	0.253	0.334	-0.597	-0.344	0.307	0.513	0.049	0.276	-0.26	0.086	-1.017	-0.595	-0.958	-0.631
-0.21	0.135	-0.07	0.227	0.033	0.087	-0.146	-0.119	-0.226	-0.069	0.193	0.39	-0.158	-0.044	-0.179	0.149	-0.401	0.239	-0.241	-0.0070
-0.377	-0.134	-0.144	0.337	0.428	0.812	-0.199	0.133	-0.319	-0.151	-0.349	-0.262	0.18	0.251	0.168	0.233	-0.02	0.2	-0.27	-0.147
-0.166	0.138	0.315	0.432	0.612	0.751	0.118	0.264	-0.617	-0.461	-0.218	0.243	0.277	0.32	-0.011	0.059	-0.377	-0.09	-0.624	-0.601
-0.09	0.327	-0.395	0.442	-0.467	-0.278	-0.314	-0.05	-0.0040	0.241	0.011	0.156	-0.151	0.01	-0.226	0.273	0.128	0.637	-0.157	0.277
-0.657	-0.187	-0.512	-0.341	-0.232	0.157	-0.2	-0.0030	0.014	0.39	-0.757	-0.102	-0.806	0.203	-0.611	0.357	-0.093	0.569	-0.425	0.152
-0.244	0.138	-0.242	0.07	-0.144	0.281	-0.188	0.081	-0.1	0.035	-3.468	-1.751	-1.694	-0.133	-2.29	-1.535	-1.774	-1.004	-2.023	-0.624
-0.431	-0.248	-0.178	0.318	0.117	0.793	-0.301	0.11	-0.134	-0.132	-0.395	-0.169	0.034	0.452	0.248	0.708	0.186	0.481	-0.09	0.016
-0.517	-0.294	-0.201	-0.043	0.369	0.762	-0.063	0.365	-0.131	-0.062	-0.357	-0.313	0.12	0.352	0.257	0.719	0.159	0.458	-0.172	0.341
-0.168	-0.027	0.041	0.428	0.252	0.488	-0.131	0.142	-0.068	0.222	-0.018	0.256	0.319	0.554	-0.254	0.363	0.044	0.337	-0.259	0.092
-0.289	-0.093	-0.387	-0.196	-0.446	-0.059	-0.489	-0.123	-0.031	0.132	-0.128	0.081	-0.181	-0.041	-0.221	-0.116	-0.033	0.253	-0.164	0.432
-0.033	0.159	-0.215	0.072	-0.428	0.114	-0.711	-0.326	-0.163	0.153	-0.096	0.35	-0.196	0.709	-0.313	0.208	-0.922	0.23	-0.36	0.329
-0.181	0.065	0.0030	0.143	0.182	0.414	0.048	0.106	-0.169	-0.104	-0.306	-0.0030	-0.267	-0.114	0.051	0.406	0.226	0.287	-0.252	-0.168
-0.041	0.103	-0.297	-6.42E-4	-0.587	-0.204	-0.629	-0.336	0.345	0.497	-0.079	0.143	0.246	0.496	0.3	0.707	-0.012	0.311	-0.639	0.703
0.042	0.239	-0.131	0.271	-0.617	-0.35	-0.367	-0.176	0.239	0.408	-0.055	0.099	-0.506	-0.05	-0.756	-0.468	-0.467	0.119	-0.131	0.339
-0.043	0.019	-0.211	0.116	-0.243	-0.0020	-0.092	0.053	-0.047	0.036	0.092	0.224	-0.138	-0.105	-0.616	-0.182	-0.32	-0.122	-0.735	-0.329
-0.472	-0.193	-0.336	0.051	-0.268	0.043	-0.183	-0.093	0.331	0.556	-0.089	0.143	0.356	0.383	0.154	0.275	0.062	0.188	0.238	0.729
-0.098	0.043	-0.054	0.012	-0.295	0.044	-0.048	0.0060	-0.087	0.181	0.042	0.295	0.295	0.449	-0.148	0.275	-0.025	0.262	0.015	0.313
-0.155	0.251	0.188	0.42	0.517	0.791	-0.083	0.139	-0.969	-0.782	-0.072	0.052	0.22	0.32	0.037	0.346	0.273	0.405	-0.646	0.139
-0.139	0.314	-0.137	0.116	-0.571	-0.18	-0.457	-0.144	-0.021	0.0010	0.183	0.361	-0.266	0.069	-0.444	-0.0080	-0.251	0.792	0.216	0.479
-0.234	0.114	-0.51	0.244	-0.058	0.318	-0.416	0.917	-0.821	-0.327	-0.452	0.353	-0.045	0.299	-0.438	0.481	-0.279	0.642	-0.848	0.391
-0.294	-0.037	-0.238	0.204	0.261	0.474	-0.055	0.418	-0.461	-0.28	-0.207	0.015	-0.069	0.358	-0.14	0.108	-0.263	0.121	-0.284	0.204
-0.111	0.261	-0.403	0.043	-0.051	0.41	-0.089	0.35	-0.119	-0.016	-0.373	0.106	0.247	0.37	0.613	0.864	0.496	1.079	0.0090	0.757
0.096	0.307	-0.427	0.088	-0.95	-0.379	-1.101	-0.832	-0.125	0.14	0.374	0.465	-0.55	0.054	-1.505	-0.359	-0.923	-0.052	-0.903	0.039
-0.161	-0.016	0.051	0.129	0.196	0.458	-0.673	-0.416	0.065	0.152	-0.433	0.097	0.08	0.321	0.071	0.456	-0.228	0.497	-0.484	1.265
-0.352	-0.185	-0.088	0.197	-0.299	0.106	-0.906	-0.591	-0.258	-0.227	-0.057	0.308	0.238	0.624	0.294	0.535	-0.313	0.669	-0.62	-0.088
-0.305	0.24	0.018	0.225	-0.246	0.096	-0.725	-0.532	-0.307	-0.101	-0.175	0.492	0.616	0.746	0.181	0.403	-0.173	0.137	-0.839	-0.157
0.025	0.2	-0.083	0.101	-0.059	0.297	0.032	0.124	-0.346	-0.307	0.125	0.358	-0.299	-0.18	-0.349	-0.153	-0.358	0.169	-0.069	0.139
-1.227	-0.724	-1.591	1.129	-1.646	-0.304	-1.479	-0.1	-1.276	-1.088	0.103	0.258	-0.05	0.042	-0.139	0.026	0.077	0.387	0.144	0.658
-0.298	0.096	-0.264	-0.087	-0.208	0.217	-0.334	-0.112	-0.276	0.023	-0.144	0.177	-0.687	-0.529	-0.64	-0.48	-0.767	-0.15	-0.478	-0.409
-0.32	-0.037	0.0060	0.283	0.239	0.429	-0.279	-0.026	-0.244	0.112	-0.339	-0.186	-0.023	0.248	-0.358	0.237	-0.578	-0.099	-0.208	0.08
-0.223	0.271	0.085	0.712	0.746	0.829	-0.074	0.125	-0.453	-0.354	-0.306	-0.072	0.283	0.42	0.152	0.399	-0.698	-0.203	-0.601	-0.164
-0.257	0.0080	-0.37	0.0060	-0.323	-0.126	-0.391	-0.259	-0.075	0.086	0.098	0.554	0.302	0.727	-0.094	0.184	0.089	0.561	-0.351	0.284
0.406	0.562	0.117	0.32	-1.018	-0.409	-0.754	-0.431	0.206	0.336	0.563	0.79	-0.837	-0.0060	-1.243	-0.106	-0.366	-0.114	0.048	0.33
-0.404	-0.123	-0.215	0.31	-0.158	0.278	-0.177	0.19	-0.044	0.159	-0.271	-0.179	0.122	0.65	0.036	0.339	0.056	0.317	-0.147	0.1
-0.265	-0.222	-0.338	-0.036	-0.163	0.292	-0.286	-0.093	-0.179	-0.066	-0.227	-0.101	-0.087	0.212	0.096	0.6	0.064	0.639	-0.311	0.076
0.04	0.449	0.409	0.773	0.612	0.819	0.393	0.541	-0.61	-0.481	0.105	0.152	0.535	0.848	0.555	0.953	-0.485	-0.343	-1.088	-1.025
0.017	0.135	-0.206	0.111	-0.02	0.149	-0.0020	0.143	0.035	0.205	0.079	0.322	0.16	0.248	-0.196	0.214	-0.306	0.185	-0.027	0.348
0.128	0.329	-0.184	-0.047	-0.368	-0.0060	-0.0070	0.089	-0.106	0.135	-0.195	0.189	-0.0090	0.227	-0.467	0.28	-0.099	0.747	0.161	0.366
0.139	0.171	-0.378	0.127	-0.456	-0.133	-0.198	0.032	0.097	0.164	0.136	0.363	0.028	0.165	-0.022	0.051	-0.016	0.272	-0.256	0.248
-0.538	-0.394	-0.341	-0.0070	-0.372	0.043	0.219	0.345	-0.171	-0.068	-0.569	-0.448	0.125	0.376	0.184	0.564	0.453	0.746	0.22	0.59
0.107	0.316	0.16	0.203	-0.191	0.036	-0.089	-0.074	-0.0050	0.369	-0.139	0.1	0.078	0.485	0.0020	0.592	-0.202	0.309	-0.12	0.545
-0.475	-0.152	0.057	0.446	0.675	0.778	-0.042	0.331	-0.232	-0.17	0.21	0.238	1.239	1.387	0.927	1.34	0.536	1.049	0.116	0.548
0.057	0.376	-0.143	-0.116	-0.692	-0.425	-0.463	-0.144	0.077	0.357	-0.203	0.392	-0.452	-0.185	-0.517	-0.362	-0.552	-0.136	-0.201	0.355
-0.431	-0.195	0.107	0.245	0.538	0.728	-0.019	0.377	-0.258	-0.104	-0.39	-0.047	0.21	0.408	0.228	0.68	0.176	0.343	-0.055	0.173
-0.935	-0.257	0.689	0.945	0.724	1.135	0.097	0.226	-0.916	-0.862	-1.065	-0.783	0.312	0.562	0.084	0.809	-0.024	0.344	-0.149	0.912
0.036	0.096	-0.283	0.213	-0.16	0.132	-0.0060	0.204	-0.485	-0.327	-0.065	0.072	-0.043	0.294	-0.165	0.215	-0.455	-0.068	-0.199	0.28
0.084	0.426	-0.033	0.148	-0.129	0.095	-0.266	-0.032	-0.079	0.146	-0.015	0.189	-0.563	-0.246	-0.691	-0.268	-0.475	-0.297	-0.573	0.346
-0.403	-0.07	0.011	0.285	0.645	0.696	-0.025	0.199	-0.183	-0.116	-0.554	-0.318	-0.044	0.388	-0.104	-0.027	-0.739	0.022	-0.34	0.239
-0.055	0.164	-0.015	0.374	0.29	0.456	-0.149	-0.065	-0.213	0.227	0.046	0.36	0.109	0.179	0.101	0.657	0.302	0.458	0.0020	0.358
-0.789	-0.343	-1.001	-0.867	0.016	0.288	0.605	0.758	-0.472	-0.063	-1.179	-0.88	-0.803	0.239	0.329	1.676	0.324	0.505	-0.464	0.174
-0.208	0.652	-0.107	0.487	-0.0060	0.206	0.565	0.769	-0.037	0.087	-0.036	0.227	0.142	0.216	-0.119	0.835	0.227	0.804	-0.109	1.185
-0.687	-0.069	-0.091	0.227	0.572	0.713	-0.172	0.235	0.079	0.225	-0.679	-0.32	0.499	0.941	0.245	1.126	-0.062	0.327	-0.218	0.174
0.392	1.386	-0.169	0.748	-0.412	0.509	-0.014	0.278	-0.071	0.047	2.476	3.517	3.469	4.467	3.816	4.431	3.579	4.348	1.264	4.736
0.156	0.263	-0.265	0.028	-0.077	0.113	-0.317	-0.063	0.021	0.059	0.174	0.203	-0.217	-0.094	-0.588	-0.247	-0.756	0.019	-0.656	-0.277
-0.837	-0.226	0.046	0.349	0.998	1.121	1.115	1.306	-0.41	-0.204	-1.21	-0.733	0.11	0.293	0.917	1.429	0.149	1.122	-0.812	-0.454
-0.051	0.291	-0.388	0.014	-0.367	0.058	-0.032	0.293	-0.042	0.041	-0.1	0.172	0.269	0.456	0.25	0.361	0.345	0.514	-0.085	0.528
